Transaction_ID,Partner_ID,Date,App_Used_For_Visit,Report_Upload_Method,Turnaround_Time_Hours
TXN74017,P046,12-01-2025,0,Manual_Email,50
TXN19420,P046,15-01-2025,0,Manual_Email,34
TXN96372,P046,03-01-2025,0,Manual_Email,28
TXN16351,P046,06-01-2025,0,Manual_Email,32
TXN19216,P046,10-01-2025,0,Manual_Email,29
TXN14157,P046,22-03-2025,0,Digital_API,43
TXN56946,P046,21-01-2025,1,Manual_Email,48
TXN77186,P046,29-03-2025,0,Manual_Email,59
TXN58213,P046,10-02-2025,0,Digital_API,28
TXN12236,P047,05-03-2025,1,Digital_API,48
TXN27207,P047,01-03-2025,1,Digital_API,22
TXN66520,P047,20-03-2025,1,Digital_API,13
TXN43960,P047,23-03-2025,1,Digital_API,29
TXN51318,P047,20-03-2025,1,Digital_API,43
TXN31852,P047,12-01-2025,1,Digital_API,41
TXN43209,P047,29-03-2025,1,Digital_API,11
TXN72074,P047,07-03-2025,1,Manual_Email,38
TXN45992,P047,19-03-2025,1,Digital_API,21
TXN12163,P047,23-02-2025,1,Digital_API,13
TXN14659,P047,08-02-2025,1,Digital_API,30
TXN12503,P047,10-01-2025,1,Digital_API,10
TXN65513,P047,11-03-2025,1,Digital_API,47
TXN93989,P047,09-02-2025,1,Digital_API,20
TXN62396,P047,29-01-2025,1,Digital_API,17
TXN41302,P047,29-01-2025,1,Digital_API,48
TXN58017,P047,16-02-2025,1,Digital_API,42
TXN60082,P047,03-02-2025,0,Digital_API,45
TXN96125,P047,18-03-2025,1,Digital_API,41
TXN11009,P047,15-02-2025,1,Digital_API,27
TXN59955,P047,20-02-2025,1,Digital_API,5
TXN24561,P047,24-02-2025,1,Digital_API,38
TXN83832,P047,02-02-2025,1,Digital_API,25
TXN77349,P047,03-01-2025,1,Digital_API,30
TXN83051,P047,16-03-2025,1,Digital_API,22
TXN52494,P047,28-01-2025,1,Digital_API,46
TXN72183,P047,01-01-2025,1,Digital_API,8
TXN46522,P047,26-01-2025,1,Digital_API,26
TXN94650,P047,16-02-2025,1,Digital_API,36
TXN76230,P047,25-02-2025,1,Digital_API,45
TXN37368,P047,03-01-2025,1,Digital_API,22
TXN33168,P047,16-03-2025,1,Digital_API,25
TXN45457,P047,19-03-2025,1,Digital_API,41
TXN42370,P047,17-01-2025,1,Digital_API,6
TXN80811,P047,06-01-2025,1,Digital_API,26
TXN17238,P047,11-03-2025,1,Digital_API,9
TXN31694,P047,27-01-2025,1,Digital_API,22
TXN19008,P047,07-02-2025,1,Digital_API,46
TXN55890,P047,12-01-2025,1,Digital_API,7
TXN48031,P047,04-02-2025,1,Digital_API,40
TXN11649,P047,23-02-2025,1,Digital_API,47
TXN18853,P048,19-01-2025,1,Digital_API,47
TXN46290,P048,17-02-2025,0,Manual_Email,66
TXN59304,P048,22-02-2025,0,Digital_API,10
TXN52872,P048,19-02-2025,1,Digital_API,24
TXN99356,P048,31-03-2025,1,Digital_API,16
TXN95050,P048,28-02-2025,0,Manual_Email,34
TXN68300,P048,30-03-2025,0,Manual_Email,42
TXN64569,P048,17-03-2025,1,Manual_Email,14
TXN32448,P048,01-04-2025,1,Manual_Email,70
TXN92635,P048,07-03-2025,0,Digital_API,35
TXN43014,P048,25-02-2025,0,Digital_API,15
TXN31544,P048,08-02-2025,0,Manual_Email,41
TXN24668,P048,11-03-2025,1,Digital_API,30
TXN95313,P048,05-03-2025,0,Manual_Email,36
TXN70519,P048,10-02-2025,1,Manual_Email,43
TXN71950,P048,09-03-2025,1,Digital_API,13
TXN96920,P048,22-01-2025,1,Digital_API,37
TXN56910,P048,15-01-2025,1,Manual_Email,25
TXN80775,P048,06-03-2025,1,Digital_API,44
TXN98807,P048,02-02-2025,1,Manual_Email,26
TXN75169,P048,07-03-2025,0,Digital_API,45
TXN82137,P048,09-02-2025,1,Digital_API,32
TXN26157,P048,13-01-2025,1,Digital_API,45
TXN65652,P048,21-03-2025,1,Digital_API,26
TXN15804,P048,11-03-2025,0,Digital_API,42
TXN94565,P048,16-02-2025,0,Manual_Email,21
TXN49798,P048,21-02-2025,0,Digital_API,31
TXN59498,P048,12-01-2025,1,Digital_API,8
TXN36190,P048,25-02-2025,0,Digital_API,43
TXN88075,P048,18-01-2025,0,Manual_Email,44
TXN75035,P048,07-02-2025,1,Manual_Email,54
TXN87430,P048,20-01-2025,1,Digital_API,29
TXN34262,P048,03-03-2025,1,Digital_API,38
TXN20319,P048,05-03-2025,0,Digital_API,6
TXN93939,P048,20-03-2025,0,Manual_Email,12
TXN74073,P048,24-01-2025,0,Digital_API,35
TXN64036,P048,26-01-2025,0,Manual_Email,37
TXN70101,P048,23-01-2025,1,Digital_API,24
TXN42479,P048,24-02-2025,0,Manual_Email,67
TXN78412,P048,19-03-2025,0,Manual_Email,58
TXN67021,P048,09-02-2025,0,Digital_API,46
TXN73515,P048,10-02-2025,1,Digital_API,14
TXN28462,P048,18-01-2025,0,Manual_Email,65
TXN95216,P048,11-02-2025,1,Manual_Email,34
TXN91914,P048,17-01-2025,1,Digital_API,34
TXN47608,P048,13-01-2025,1,Digital_API,34
TXN83388,P048,28-01-2025,1,Digital_API,38
TXN59955,P048,09-02-2025,1,Digital_API,38
TXN74254,P048,13-03-2025,0,Digital_API,36
TXN50921,P048,06-02-2025,0,Digital_API,24
TXN46412,P048,12-01-2025,1,Digital_API,4
TXN58205,P048,15-01-2025,1,Manual_Email,39
TXN15274,P048,21-03-2025,1,Manual_Email,39
TXN24922,P048,05-03-2025,0,Manual_Email,16
TXN63131,P048,06-03-2025,0,Manual_Email,41
TXN10768,P048,23-03-2025,1,Manual_Email,64
TXN97811,P048,31-03-2025,1,Digital_API,29
TXN22630,P048,23-02-2025,0,Manual_Email,33
TXN59170,P048,08-03-2025,0,Digital_API,18
TXN66705,P048,19-01-2025,0,Digital_API,5
TXN81447,P048,03-02-2025,1,Digital_API,10
TXN81876,P048,07-01-2025,1,Digital_API,33
TXN49857,P048,05-03-2025,0,Manual_Email,68
TXN16413,P048,24-02-2025,1,Manual_Email,24
TXN34117,P048,02-02-2025,0,Manual_Email,63
TXN48684,P048,01-01-2025,0,Digital_API,4
TXN69195,P048,16-02-2025,0,Manual_Email,51
TXN14764,P048,24-01-2025,1,Digital_API,14
TXN23063,P049,20-02-2025,0,Digital_API,20
TXN64353,P049,03-02-2025,0,Digital_API,31
TXN35959,P049,14-02-2025,0,Manual_Email,58
TXN39004,P049,06-03-2025,0,Manual_Email,12
TXN91745,P049,07-03-2025,0,Manual_Email,55
TXN88872,P049,23-01-2025,1,Digital_API,16
TXN10624,P049,04-02-2025,0,Manual_Email,16
TXN86659,P049,23-01-2025,1,Digital_API,30
TXN52228,P049,02-01-2025,0,Manual_Email,69
TXN81808,P049,21-01-2025,0,Digital_API,12
TXN18233,P049,01-02-2025,1,Manual_Email,32
TXN17499,P049,01-02-2025,0,Manual_Email,17
TXN39308,P049,14-01-2025,0,Manual_Email,30
TXN79344,P049,13-03-2025,1,Manual_Email,55
TXN99653,P049,04-01-2025,0,Manual_Email,53
TXN95505,P049,07-02-2025,0,Manual_Email,35
TXN95330,P049,01-01-2025,1,Manual_Email,65
TXN32378,P049,27-03-2025,0,Manual_Email,40
TXN58506,P049,28-03-2025,0,Manual_Email,16
TXN25482,P049,08-02-2025,0,Manual_Email,19
TXN79422,P049,02-01-2025,1,Manual_Email,67
TXN35978,P049,20-03-2025,1,Manual_Email,65
TXN41635,P049,15-01-2025,0,Manual_Email,58
TXN45596,P049,11-01-2025,0,Manual_Email,13
TXN60300,P049,20-03-2025,1,Manual_Email,64
TXN56865,P049,02-02-2025,1,Manual_Email,39
TXN30310,P049,12-02-2025,0,Manual_Email,41
TXN33489,P049,02-02-2025,0,Digital_API,7
TXN82653,P049,12-03-2025,1,Manual_Email,52
TXN77524,P049,26-01-2025,0,Digital_API,4
TXN29093,P049,06-01-2025,0,Manual_Email,22
TXN37031,P049,04-03-2025,1,Manual_Email,55
TXN63257,P049,14-02-2025,1,Manual_Email,29
TXN12210,P049,31-01-2025,0,Manual_Email,15
TXN37689,P049,21-01-2025,0,Digital_API,37
TXN64145,P049,05-01-2025,0,Manual_Email,61
TXN93953,P049,22-02-2025,1,Manual_Email,34
TXN61043,P049,05-02-2025,0,Manual_Email,24
TXN52705,P049,25-02-2025,0,Manual_Email,40
TXN71127,P049,24-02-2025,0,Manual_Email,65
TXN19129,P049,02-03-2025,0,Manual_Email,66
TXN16532,P049,03-03-2025,0,Manual_Email,45
TXN20439,P049,28-02-2025,0,Manual_Email,37
TXN32597,P049,28-02-2025,0,Manual_Email,60
TXN60476,P049,10-02-2025,0,Manual_Email,15
TXN88403,P049,03-02-2025,0,Digital_API,36
TXN55700,P049,01-01-2025,0,Manual_Email,47
TXN94421,P049,25-03-2025,0,Manual_Email,52
TXN23904,P049,03-03-2025,1,Manual_Email,69
TXN24628,P049,27-01-2025,0,Digital_API,19
TXN45916,P049,05-03-2025,0,Manual_Email,49
TXN57639,P049,24-03-2025,0,Manual_Email,45
TXN97943,P049,26-01-2025,0,Manual_Email,22
TXN19041,P049,18-03-2025,1,Manual_Email,56
TXN68612,P049,01-01-2025,0,Manual_Email,35
TXN30446,P049,20-03-2025,0,Manual_Email,67
TXN64646,P049,08-01-2025,0,Manual_Email,51
TXN54075,P049,12-01-2025,0,Manual_Email,23
TXN34265,P049,27-03-2025,0,Manual_Email,16
TXN38307,P049,20-01-2025,0,Manual_Email,33
TXN21213,P049,31-03-2025,0,Manual_Email,61
TXN39036,P049,14-03-2025,0,Manual_Email,66
TXN28897,P049,09-03-2025,0,Manual_Email,63
TXN61124,P049,16-02-2025,0,Manual_Email,27
TXN92814,P049,17-03-2025,0,Manual_Email,51
TXN47041,P049,10-01-2025,1,Manual_Email,44
TXN75031,P049,18-01-2025,1,Manual_Email,52
TXN15213,P049,13-01-2025,0,Manual_Email,18
TXN98392,P049,24-02-2025,0,Manual_Email,40
TXN37436,P049,06-03-2025,0,Digital_API,10
TXN10244,P049,17-03-2025,0,Manual_Email,36
TXN56095,P049,20-02-2025,1,Manual_Email,19
TXN75940,P049,18-03-2025,1,Manual_Email,61
TXN69050,P049,14-01-2025,1,Digital_API,28
TXN24634,P049,31-03-2025,1,Manual_Email,63
TXN57117,P049,05-02-2025,0,Manual_Email,59
TXN18322,P050,13-01-2025,1,Digital_API,48
TXN90831,P050,25-03-2025,1,Digital_API,35
TXN39171,P050,15-02-2025,1,Manual_Email,20
TXN29998,P050,04-01-2025,1,Manual_Email,25
TXN92753,P050,14-03-2025,1,Manual_Email,23
TXN10476,P050,14-03-2025,1,Digital_API,41
TXN77560,P050,12-03-2025,1,Digital_API,45
TXN66270,P050,10-01-2025,1,Digital_API,9
TXN44576,P050,27-02-2025,1,Manual_Email,22
TXN28891,P050,30-03-2025,0,Manual_Email,66
TXN73193,P050,07-03-2025,1,Manual_Email,34
TXN19441,P050,24-01-2025,0,Digital_API,28
TXN67916,P050,19-03-2025,1,Digital_API,35
TXN71240,P050,15-01-2025,1,Digital_API,13
TXN95466,P050,22-03-2025,1,Manual_Email,31
TXN93016,P050,12-03-2025,0,Manual_Email,38
TXN25827,P050,31-03-2025,0,Digital_API,28
TXN38226,P050,26-02-2025,0,Manual_Email,40
TXN90450,P050,01-01-2025,1,Manual_Email,57
TXN60411,P050,24-02-2025,0,Digital_API,23
TXN49025,P050,16-03-2025,0,Digital_API,15
TXN76360,P050,24-03-2025,1,Digital_API,27
TXN28248,P050,18-02-2025,0,Manual_Email,35
TXN78130,P050,02-02-2025,0,Digital_API,40
TXN16276,P050,04-02-2025,1,Manual_Email,66
TXN82053,P050,26-01-2025,0,Digital_API,46
TXN81704,P050,25-03-2025,1,Manual_Email,37
TXN82032,P051,20-02-2025,0,Digital_API,14
TXN21103,P051,24-02-2025,1,Manual_Email,19
TXN66878,P051,18-02-2025,1,Digital_API,15
TXN70811,P051,28-03-2025,1,Manual_Email,12
TXN22173,P051,23-01-2025,1,Digital_API,31
TXN30439,P051,04-01-2025,1,Digital_API,13
TXN19417,P051,03-02-2025,1,Digital_API,13
TXN72994,P051,24-02-2025,1,Digital_API,29
TXN14768,P051,05-01-2025,1,Digital_API,18
TXN75896,P051,22-03-2025,0,Manual_Email,44
TXN90293,P051,03-03-2025,1,Manual_Email,27
TXN14486,P051,20-01-2025,1,Manual_Email,72
TXN18253,P051,10-03-2025,1,Digital_API,46
TXN22068,P051,03-01-2025,1,Digital_API,21
TXN96947,P051,04-02-2025,0,Digital_API,25
TXN26159,P051,08-01-2025,1,Digital_API,39
TXN29169,P051,25-02-2025,0,Digital_API,22
TXN71103,P051,26-01-2025,1,Manual_Email,29
TXN58015,P051,03-01-2025,1,Digital_API,18
TXN32778,P051,17-03-2025,0,Digital_API,26
TXN98785,P051,09-02-2025,1,Digital_API,7
TXN95614,P051,26-03-2025,0,Digital_API,8
TXN18908,P051,27-02-2025,0,Manual_Email,13
TXN68737,P051,26-01-2025,1,Manual_Email,46
TXN34579,P051,19-02-2025,1,Digital_API,6
TXN93535,P051,01-02-2025,0,Manual_Email,55
TXN67402,P051,18-03-2025,1,Digital_API,29
TXN87682,P051,08-01-2025,1,Digital_API,12
TXN15196,P052,14-02-2025,1,Digital_API,31
TXN21111,P052,26-02-2025,1,Digital_API,10
TXN74376,P052,05-03-2025,1,Digital_API,7
TXN53515,P052,23-03-2025,1,Digital_API,9
TXN58334,P052,16-01-2025,1,Digital_API,18
TXN77206,P052,05-02-2025,1,Digital_API,27
TXN12898,P052,09-01-2025,1,Digital_API,33
TXN40480,P052,28-01-2025,1,Digital_API,40
TXN29066,P052,15-01-2025,1,Digital_API,26
TXN29784,P052,08-01-2025,0,Digital_API,18
TXN50008,P052,26-03-2025,1,Digital_API,44
TXN14294,P052,04-01-2025,0,Digital_API,39
TXN42576,P052,28-02-2025,1,Digital_API,20
TXN80438,P052,15-03-2025,1,Digital_API,26
TXN96349,P052,05-02-2025,1,Digital_API,16
TXN69645,P052,18-03-2025,1,Digital_API,37
TXN79511,P052,28-01-2025,1,Digital_API,35
TXN92424,P052,27-01-2025,1,Digital_API,4
TXN48960,P052,17-01-2025,1,Manual_Email,48
TXN44713,P052,01-01-2025,1,Digital_API,38
TXN31773,P052,21-03-2025,1,Digital_API,48
TXN50692,P052,13-02-2025,1,Digital_API,45
TXN24417,P052,04-02-2025,1,Digital_API,13
TXN41361,P052,12-03-2025,1,Digital_API,42
TXN54584,P052,19-03-2025,1,Digital_API,7
TXN66925,P052,05-02-2025,1,Digital_API,41
TXN59715,P052,27-01-2025,1,Digital_API,15
TXN61324,P052,22-02-2025,1,Digital_API,22
TXN54530,P052,14-01-2025,1,Digital_API,16
TXN25874,P052,18-03-2025,1,Digital_API,26
TXN58323,P052,01-04-2025,1,Digital_API,5
TXN47821,P052,30-01-2025,1,Digital_API,35
TXN10646,P052,20-03-2025,1,Digital_API,9
TXN56977,P052,26-03-2025,1,Digital_API,44
TXN22217,P052,08-02-2025,1,Digital_API,39
TXN65414,P052,27-03-2025,1,Digital_API,21
TXN21960,P052,11-03-2025,1,Digital_API,10
TXN78732,P052,03-03-2025,1,Digital_API,21
TXN85620,P052,05-03-2025,1,Digital_API,28
TXN59630,P052,07-03-2025,1,Digital_API,22
TXN68136,P052,03-02-2025,1,Digital_API,33
TXN68806,P052,01-02-2025,1,Digital_API,15
TXN27175,P052,04-01-2025,1,Manual_Email,41
TXN14368,P052,20-01-2025,0,Digital_API,39
TXN60944,P052,09-01-2025,1,Digital_API,23
TXN87365,P052,30-01-2025,1,Digital_API,40
TXN13299,P052,24-02-2025,0,Digital_API,20
TXN66177,P052,05-02-2025,1,Digital_API,7
TXN73603,P052,17-03-2025,1,Digital_API,39
TXN78364,P052,23-02-2025,1,Digital_API,41
TXN32215,P052,09-01-2025,1,Digital_API,28
TXN23622,P052,25-02-2025,1,Digital_API,36
TXN59473,P052,04-01-2025,1,Digital_API,22
TXN17484,P052,04-03-2025,1,Digital_API,10
TXN88032,P052,12-03-2025,1,Digital_API,5
TXN68171,P052,28-03-2025,1,Digital_API,45
TXN64085,P052,20-01-2025,1,Digital_API,19
TXN34225,P052,08-01-2025,1,Digital_API,44
TXN82737,P052,07-02-2025,0,Digital_API,40
TXN42105,P052,01-01-2025,1,Digital_API,18
TXN85162,P052,31-01-2025,1,Digital_API,11
TXN24128,P052,07-03-2025,1,Digital_API,33
TXN75404,P052,05-01-2025,1,Manual_Email,63
TXN17058,P052,11-01-2025,1,Digital_API,11
TXN76629,P052,28-01-2025,1,Digital_API,20
TXN46559,P052,03-03-2025,1,Digital_API,25
TXN59881,P052,28-01-2025,1,Digital_API,4
TXN14092,P052,09-01-2025,1,Digital_API,34
TXN70060,P052,12-01-2025,1,Digital_API,24
TXN66427,P052,17-03-2025,1,Digital_API,22
TXN43094,P052,07-03-2025,1,Digital_API,44
TXN14270,P052,05-01-2025,1,Digital_API,40
TXN21131,P052,18-03-2025,1,Digital_API,41
TXN24274,P052,28-03-2025,1,Digital_API,46
TXN89494,P052,24-02-2025,1,Digital_API,9
TXN97475,P052,24-02-2025,1,Digital_API,28
TXN49592,P053,30-01-2025,0,Manual_Email,14
TXN89702,P053,02-01-2025,0,Digital_API,20
TXN44424,P053,21-01-2025,0,Digital_API,16
TXN18456,P053,24-03-2025,0,Digital_API,18
TXN51360,P053,06-03-2025,0,Digital_API,48
TXN76544,P053,09-01-2025,0,Manual_Email,41
TXN78014,P053,09-03-2025,0,Manual_Email,64
TXN78410,P053,12-01-2025,0,Manual_Email,33
TXN45446,P053,04-01-2025,0,Manual_Email,51
TXN32632,P053,02-01-2025,0,Manual_Email,13
TXN22287,P053,15-01-2025,0,Manual_Email,21
TXN76401,P053,08-03-2025,0,Manual_Email,28
TXN94281,P053,07-02-2025,0,Digital_API,16
TXN64247,P053,12-02-2025,0,Manual_Email,31
TXN80809,P053,02-01-2025,0,Manual_Email,22
TXN59751,P053,07-03-2025,1,Manual_Email,17
TXN91051,P053,09-01-2025,0,Manual_Email,23
TXN24396,P054,21-02-2025,1,Manual_Email,17
TXN22798,P054,25-01-2025,1,Digital_API,44
TXN42471,P054,15-02-2025,1,Digital_API,5
TXN80377,P054,25-03-2025,1,Digital_API,14
TXN53893,P054,08-03-2025,1,Manual_Email,14
TXN39354,P054,01-03-2025,1,Digital_API,7
TXN51812,P054,05-02-2025,1,Digital_API,5
TXN17094,P054,05-01-2025,1,Digital_API,20
TXN96874,P054,31-03-2025,1,Digital_API,8
TXN54997,P054,18-03-2025,1,Digital_API,43
TXN21431,P054,11-02-2025,1,Digital_API,24
TXN54943,P054,07-03-2025,1,Digital_API,35
TXN67441,P054,01-04-2025,1,Digital_API,31
TXN16336,P054,25-03-2025,1,Digital_API,25
TXN66303,P054,21-01-2025,1,Digital_API,25
TXN36158,P054,12-02-2025,1,Digital_API,32
TXN95976,P054,08-01-2025,0,Digital_API,35
TXN85070,P054,20-02-2025,1,Manual_Email,25
TXN51876,P054,11-02-2025,1,Digital_API,9
TXN79958,P054,31-01-2025,1,Digital_API,38
TXN32919,P054,27-03-2025,1,Manual_Email,29
TXN25569,P054,15-03-2025,1,Digital_API,13
TXN61039,P054,11-01-2025,1,Digital_API,6
TXN40792,P054,03-02-2025,1,Manual_Email,19
TXN10905,P054,15-01-2025,0,Digital_API,8
TXN93664,P054,31-01-2025,0,Digital_API,23
TXN79915,P054,06-01-2025,1,Digital_API,14
TXN70441,P054,23-01-2025,1,Digital_API,5
TXN87734,P055,05-01-2025,1,Digital_API,19
TXN53863,P055,26-02-2025,1,Digital_API,4
TXN59327,P055,31-01-2025,0,Digital_API,4
TXN11827,P055,27-03-2025,1,Digital_API,23
TXN32122,P055,01-03-2025,1,Manual_Email,21
TXN92408,P055,21-03-2025,1,Manual_Email,57
TXN88963,P055,25-01-2025,1,Digital_API,25
TXN63711,P055,20-02-2025,1,Digital_API,47
TXN93118,P055,19-02-2025,1,Digital_API,23
TXN48918,P055,08-03-2025,1,Digital_API,14
TXN44217,P055,31-03-2025,0,Digital_API,37
TXN42627,P055,07-03-2025,1,Digital_API,20
TXN69724,P055,19-02-2025,1,Digital_API,39
TXN10485,P055,16-01-2025,0,Manual_Email,25
TXN55776,P055,12-03-2025,1,Digital_API,24
TXN82372,P055,08-02-2025,1,Manual_Email,51
TXN56363,P055,15-01-2025,1,Digital_API,22
TXN98606,P055,14-01-2025,1,Manual_Email,38
TXN71242,P055,18-01-2025,1,Digital_API,17
TXN41939,P055,31-03-2025,0,Digital_API,25
TXN82462,P055,26-02-2025,0,Digital_API,6
TXN42405,P055,31-01-2025,0,Manual_Email,58
TXN41136,P055,29-03-2025,1,Manual_Email,57
TXN16730,P055,08-02-2025,1,Manual_Email,52
TXN44777,P055,30-01-2025,1,Manual_Email,70
TXN11952,P055,06-03-2025,1,Manual_Email,51
TXN60720,P055,28-02-2025,1,Manual_Email,29
TXN57415,P055,02-02-2025,0,Digital_API,10
TXN79030,P055,10-01-2025,0,Manual_Email,60
TXN45153,P055,12-03-2025,1,Digital_API,41
TXN53107,P055,08-03-2025,1,Digital_API,39
TXN92136,P055,31-03-2025,1,Digital_API,13
TXN67587,P055,28-03-2025,1,Digital_API,7
TXN62914,P055,18-03-2025,1,Manual_Email,55
TXN72475,P055,12-03-2025,0,Digital_API,18
TXN76550,P055,31-03-2025,0,Manual_Email,25
TXN88887,P056,23-01-2025,0,Digital_API,40
TXN53226,P056,14-02-2025,1,Manual_Email,60
TXN44949,P056,09-03-2025,0,Manual_Email,70
TXN25257,P056,21-03-2025,0,Digital_API,34
TXN31283,P056,12-02-2025,1,Digital_API,19
TXN46025,P056,12-03-2025,1,Manual_Email,58
TXN23272,P056,02-01-2025,1,Digital_API,14
TXN31770,P056,29-01-2025,0,Digital_API,20
TXN13547,P056,01-02-2025,0,Manual_Email,41
TXN41141,P056,31-03-2025,1,Digital_API,44
TXN78427,P056,24-01-2025,1,Digital_API,19
TXN65144,P056,12-01-2025,1,Digital_API,10
TXN28921,P056,06-01-2025,0,Digital_API,43
TXN59184,P056,06-02-2025,0,Digital_API,21
TXN69972,P056,16-01-2025,1,Manual_Email,18
TXN71156,P056,22-03-2025,1,Digital_API,40
TXN20109,P056,16-02-2025,1,Manual_Email,71
TXN52783,P056,20-02-2025,0,Digital_API,18
TXN36833,P056,07-02-2025,1,Manual_Email,37
TXN39215,P056,08-01-2025,0,Digital_API,20
TXN66196,P056,07-02-2025,0,Digital_API,26
TXN72802,P056,06-02-2025,1,Digital_API,7
TXN91860,P056,11-02-2025,1,Digital_API,13
TXN17369,P056,12-02-2025,1,Digital_API,24
TXN97049,P056,24-03-2025,0,Manual_Email,28
TXN34443,P056,22-02-2025,1,Manual_Email,37
TXN11233,P056,21-03-2025,1,Digital_API,13
TXN84822,P056,17-02-2025,0,Digital_API,36
TXN88691,P056,05-01-2025,1,Digital_API,43
TXN67404,P056,05-03-2025,0,Digital_API,8
TXN84482,P056,20-01-2025,0,Digital_API,9
TXN20247,P056,01-02-2025,1,Manual_Email,39
TXN49039,P056,17-01-2025,1,Digital_API,38
TXN69930,P056,09-01-2025,1,Manual_Email,28
TXN10459,P056,30-03-2025,1,Digital_API,35
TXN81091,P056,01-03-2025,1,Manual_Email,69
TXN92353,P056,05-01-2025,1,Digital_API,48
TXN85119,P056,12-01-2025,1,Digital_API,36
TXN88020,P056,21-03-2025,0,Digital_API,33
TXN93550,P056,11-02-2025,1,Manual_Email,37
TXN32056,P056,05-02-2025,0,Digital_API,10
TXN71129,P056,05-02-2025,0,Digital_API,4
TXN39891,P057,15-02-2025,0,Manual_Email,31
TXN72755,P057,01-02-2025,0,Manual_Email,63
TXN30787,P057,22-02-2025,0,Manual_Email,19
TXN79282,P057,17-01-2025,1,Digital_API,30
TXN61130,P057,05-02-2025,1,Digital_API,27
TXN72003,P057,04-03-2025,1,Manual_Email,68
TXN31331,P057,11-03-2025,1,Manual_Email,13
TXN89995,P057,05-03-2025,1,Digital_API,19
TXN40205,P057,13-02-2025,1,Digital_API,29
TXN57557,P057,19-03-2025,0,Manual_Email,20
TXN34244,P057,10-02-2025,1,Manual_Email,70
TXN33081,P057,28-01-2025,0,Manual_Email,37
TXN38510,P057,29-03-2025,0,Manual_Email,63
TXN19026,P057,22-01-2025,0,Manual_Email,29
TXN24888,P057,02-03-2025,1,Digital_API,44
TXN15305,P057,29-01-2025,0,Manual_Email,23
TXN38485,P057,29-01-2025,0,Manual_Email,38
TXN11108,P057,29-03-2025,1,Manual_Email,41
TXN48778,P057,26-02-2025,0,Manual_Email,61
TXN69983,P057,16-01-2025,0,Manual_Email,45
TXN58418,P057,07-01-2025,1,Manual_Email,53
TXN11929,P057,29-03-2025,1,Manual_Email,49
TXN15378,P057,20-02-2025,1,Manual_Email,21
TXN88267,P057,23-03-2025,0,Manual_Email,21
TXN78285,P057,31-03-2025,0,Manual_Email,39
TXN68448,P057,24-03-2025,1,Digital_API,27
TXN98327,P057,22-02-2025,0,Manual_Email,52
TXN19387,P057,14-01-2025,1,Digital_API,26
TXN63110,P057,11-02-2025,1,Manual_Email,21
TXN99968,P057,01-03-2025,1,Manual_Email,36
TXN65126,P057,29-03-2025,0,Digital_API,22
TXN62114,P057,12-01-2025,0,Digital_API,42
TXN55933,P057,04-01-2025,0,Digital_API,29
TXN30563,P057,09-01-2025,0,Manual_Email,51
TXN56935,P057,27-02-2025,1,Digital_API,31
TXN67536,P057,15-02-2025,1,Digital_API,16
TXN42197,P057,01-01-2025,0,Manual_Email,56
TXN73064,P057,22-02-2025,0,Manual_Email,72
TXN77574,P057,18-03-2025,0,Manual_Email,67
TXN78277,P057,31-03-2025,0,Digital_API,43
TXN77560,P057,26-03-2025,1,Manual_Email,12
TXN70092,P058,25-03-2025,1,Digital_API,39
TXN66556,P058,11-01-2025,1,Digital_API,24
TXN51832,P058,25-03-2025,1,Digital_API,40
TXN63448,P058,06-03-2025,1,Digital_API,31
TXN21584,P058,11-03-2025,1,Digital_API,39
TXN60316,P058,18-03-2025,1,Digital_API,33
TXN35987,P058,27-03-2025,1,Digital_API,35
TXN10984,P058,15-01-2025,0,Digital_API,19
TXN27138,P058,18-02-2025,1,Digital_API,28
TXN54791,P058,24-02-2025,1,Digital_API,6
TXN71724,P058,09-02-2025,1,Digital_API,26
TXN42174,P058,01-02-2025,1,Digital_API,43
TXN18469,P058,14-02-2025,0,Manual_Email,17
TXN72288,P058,27-02-2025,1,Digital_API,13
TXN11420,P058,28-02-2025,1,Digital_API,23
TXN95865,P058,06-03-2025,1,Digital_API,33
TXN58604,P058,09-01-2025,1,Digital_API,6
TXN92421,P058,01-03-2025,1,Digital_API,9
TXN54960,P058,02-03-2025,0,Digital_API,48
TXN80738,P058,04-01-2025,1,Digital_API,30
TXN45668,P058,29-03-2025,1,Digital_API,42
TXN49956,P058,07-03-2025,1,Digital_API,39
TXN24619,P058,06-02-2025,1,Digital_API,37
TXN38321,P058,06-02-2025,1,Digital_API,44
TXN35066,P058,27-01-2025,1,Digital_API,21
TXN50010,P058,06-01-2025,1,Manual_Email,68
TXN70775,P059,14-03-2025,1,Digital_API,28
TXN57419,P059,27-01-2025,1,Manual_Email,65
TXN94279,P059,20-03-2025,0,Digital_API,37
TXN45883,P059,22-02-2025,1,Digital_API,14
TXN53537,P059,20-01-2025,1,Manual_Email,58
TXN87327,P059,01-01-2025,1,Digital_API,29
TXN94289,P059,29-01-2025,1,Manual_Email,26
TXN98887,P059,23-03-2025,1,Digital_API,45
TXN29995,P059,26-03-2025,1,Manual_Email,19
TXN45873,P059,05-02-2025,0,Digital_API,14
TXN99881,P059,10-02-2025,1,Manual_Email,20
TXN46797,P059,15-02-2025,1,Digital_API,20
TXN27158,P059,28-03-2025,0,Digital_API,16
